% ---------------------------------------
% Time: 17:35:42
% Data columns: 
% units: Setopint [-1, 1]; Velocity (m/s; rad/s); VelocityQuality [0, 1] 
% time, [idSensor], setpoint u, setpoint v, setpoint w, setpoint r, velocity[0], velQuality[0], velocity[1], velQuality[1], velocity[2], velQuality[2], velocity[5](rad/s), velQuality[5]
% ---------------------------------------

1093455430.082		0 0 0 0 -0.041 1 -0.062 1 -1.13515e-08 1 -0.00526732 1

1093455430.296		0 0 0 0 0.318 1 0.216 1 -1.14334e-08 1 0.00629178 1

1093455430.483		0 0 0 0 0.318 1 0.216 1 -1.14334e-08 1 0.00639933 1

1093455430.684		0 0 0 0 0.318 1 0.216 1 -1.14334e-08 1 0.000763802 1

1093455430.896		0 0 0 0 0.318 1 0.216 1 -1.14334e-08 1 -0.00432817 1

1093455431.085		0 0 0 0 0.008 1 -0.125 1 -1.11312e-08 1 0.00673978 1

1093455431.281		0 0 0 0 0.008 1 -0.125 1 -1.11312e-08 1 0.00377647 1

1093455431.485		0 0 0 0 0.008 1 -0.125 1 -1.11312e-08 1 0.00557145 1

1093455431.683		0 0 0 0 -0.001 1 -0.014 1 -1.14469e-08 1 -0.00666237 1

1093455431.885		0 0 0 0 -0.001 1 -0.014 1 -1.14469e-08 1 -0.00535258 1

1093455432.082		0 0 0 0 -0.001 1 -0.014 1 -1.14469e-08 1 0.00973688 1

1093455432.292		0 0 0 0 -0.031 1 0.018 1 -1.10255e-08 1 -0.00241143 1

1093455432.483		0 0 0 0 -0.031 1 0.018 1 -1.10255e-08 1 -0.000775724 1

1093455432.690		0 0 0 0 -0.031 1 0.018 1 -1.10255e-08 1 -0.00266974 1

1093455432.902		0 0 0 0 -0.031 1 0.018 1 -1.10255e-08 1 -0.00496214 1

1093455433.084		0 0 0 0 -0.129 1 0.091 1 -1.10988e-08 1 -0.0082145 1

1093455433.282		0 0 0 0 -0.129 1 0.091 1 -1.10988e-08 1 -0.00297489 1

1093455433.486		0 0 0 0 -0.129 1 0.091 1 -1.10988e-08 1 0.00919782 1

1093455433.683		0 0 0 0 -0.3 1 0.055 1 -1.15549e-08 1 0.00659094 1

1093455433.885		0 0 0 0 -0.3 1 0.055 1 -1.15549e-08 1 0.00141551 1

1093455434.085		0 0 0 0 -0.3 1 0.055 1 -1.15549e-08 1 0.00525773 1

1093455434.282		0 0 0 0 0.086 1 -0.164 1 -1.1355e-08 1 0.00724672 1

1093455434.490		0 0 0 0 0.086 1 -0.164 1 -1.1355e-08 1 -0.0118404 1

1093455434.690		0 0 0 0 0.086 1 -0.164 1 -1.1355e-08 1 0.00235602 1

1093455434.902		0 0 0 0 0.086 1 -0.164 1 -1.1355e-08 1 0.00334987 1

1093455435.082		0 0 0 0 -0.026 1 -0.074 1 -1.1213e-08 1 0.008689 1

1093455435.282		0 0 0 0 -0.026 1 -0.074 1 -1.1213e-08 1 0.00464109 1

1093455435.486		0 0 0 0 -0.026 1 -0.074 1 -1.1213e-08 1 -0.00340329 1

1093455435.684		0 0 0 0 0 1 0.023 1 -1.12804e-08 1 -0.00393686 1

1093455435.883		0 0 0 0 0 1 0.023 1 -1.12804e-08 1 -0.00251129 1

1093455436.088		0 0 0 0 0 1 0.023 1 -1.12804e-08 1 0.00983183 1

1093455436.283		0 0 0 0 0.048 1 -0.01 1 -1.13045e-08 1 -0.00970594 1

1093455436.484		0 0 0 0 0.048 1 -0.01 1 -1.13045e-08 1 -0.00396653 1

1093455436.684		0 0 0 0 0.048 1 -0.01 1 -1.13045e-08 1 0.00828759 1

1093455436.902		0 0 0 0 -0.044 1 -0.043 1 -1.12308e-08 1 -0.00223453 1

1093455437.083		0 0 0 0 -0.044 1 -0.043 1 -1.12308e-08 1 0.0155724 1

1093455437.282		0 0 0 0 -0.044 1 -0.043 1 -1.12308e-08 1 -0.00223334 1

1093455437.505		0 0 0 0 -0.044 1 -0.043 1 -1.12308e-08 1 -0.0131261 1

1093455437.684		0 0 0 0 -0.038 1 0.043 1 -1.13878e-08 1 0.00353874 1

1093455437.886		0 0 0 0 -0.038 1 0.043 1 -1.13878e-08 1 0.00575368 1

1093455438.083		0 0 0 0 -0.038 1 0.043 1 -1.13878e-08 1 -0.00827604 1

1093455438.282		0 0 0 0 0.107 1 0.173 1 -1.13151e-08 1 -0.00483241 1

1093455438.484		0 0 0 0 0.107 1 0.173 1 -1.13151e-08 1 0.000618975 1

1093455438.691		0 0 0 0 0.107 1 0.173 1 -1.13151e-08 1 -0.00692198 1

1093455438.885		0 0 0 0 -0.12 1 -0.134 1 -1.12889e-08 1 0.00471383 1

1093455439.083		0 0 0 0 -0.12 1 -0.134 1 -1.12889e-08 1 0.00120932 1

1093455439.282		0 0 0 0 -0.12 1 -0.134 1 -1.12889e-08 1 0.00400264 1

1093455439.507		0 0 0 0 -0.12 1 -0.134 1 -1.12889e-08 1 -0.0058396 1

1093455439.683		0 0 0 0 0.016 1 -0.003 1 -1.13371e-08 1 0.0103992 1

1093455439.886		0 0 0 0 0.016 1 -0.003 1 -1.13371e-08 1 -0.00640561 1

